Loyalty#,First Name,Last Name,Customer Name,Country,Province or State,City,Latitude,Longitude,Postal code,Gender,Education,Location Code,Income,Marital Status,LoyaltyStatus,EnrollmentDateOpening,CancellationDate,Customer Lifetime Value,EnrollmentType,ValidPostalCode,FullName
928734,Paul,Mchaney,Paul Mchaney,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,Male,Bachelor,Urban,24851.0,Single,Nova,2021-03-31,,32069.88,2021 Promotion,True,Paul Mchaney
320004,Maida,Fason,Maida Fason,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3C 2M8,Female,Bachelor,Urban,31503.0,Married,Nova,2016-03-04,,32098.32,Standard,True,Maida Fason
955652,Salvador,Stanchfield,Salvador Stanchfield,Canada,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,Female,Bachelor,Rural,89546.0,Married,Nova,2021-12-06,,32104.7,Standard,True,Salvador Stanchfield
717632,Will,Pecanty,Will Pecanty,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3C 2M8,Male,High School or Below,Rural,19066.0,Married,Nova,2019-08-17,,32144.65,Standard,True,Will Pecanty
108896,Buena,Schulze,Buena Schulze,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,Male,Bachelor,Suburban,91375.0,Married,Nova,2020-06-16,2021-02-16,32196.6,Standard,True,Buena Schulze
372647,Krysten,Rosazza,Krysten Rosazza,Canada,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,Male,Bachelor,Urban,45331.0,Married,Nova,2018-06-18,,32227.08,Standard,True,Krysten Rosazza
943647,Jose,Treese,Jose Treese,Canada,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,Female,Bachelor,Suburban,41520.0,Married,Nova,2021-02-15,,32269.85,2021 Promotion,True,Jose Treese
501885,Sima,Gladin,Sima Gladin,Canada,Ontario,Sudbury,46.522099,-80.953033,M5V 1G5,Female,Bachelor,Urban,55475.0,Divorced,Nova,2021-06-20,,32317.03,Standard,True,Sima Gladin
259734,Rosalinda,Flirt,Rosalinda Flirt,Canada,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,Male,Bachelor,Suburban,60455.0,Single,Nova,2020-07-20,2021-03-20,32450.39,Standard,False,Rosalinda Flirt
561307,Mireille,Quader,Mireille Quader,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,Female,Bachelor,Urban,37675.0,Single,Nova,2021-09-25,2019-05-25,32467.66,Standard,True,Mireille Quader
533539,Sadye,Bouwens,Sadye Bouwens,Canada,Alberta,Calgary,51.048615,-114.07085,T3E 2V9,Male,College,Rural,0.0,Single,Nova,2019-06-05,,32654.84,Standard,True,Sadye Bouwens
667800,Fred,Maglaras,Fred Maglaras,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 6J7,Female,College,Suburban,0.0,Single,Nova,2016-05-17,2017-02-15,32654.84,Standard,True,Fred Maglaras
325490,Mertie,Ranjel,Mertie Ranjel,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3J 9S2,Female,Bachelor,Rural,39894.0,Married,Nova,2020-05-23,,32725.3,Standard,True,Mertie Ranjel
558969,Riley,Bonn,Riley Bonn,Canada,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,Male,Bachelor,Rural,90783.0,Divorced,Nova,2018-10-13,,32864.4,Standard,True,Riley Bonn
863070,Jamal,Vanterpool,Jamal Vanterpool,Canada,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,Male,Bachelor,Suburban,78487.0,Divorced,Nova,2016-02-17,,32871.75,Standard,True,Jamal Vanterpool
617296,Eric,Serpa,Eric Serpa,Canada,Saskatchewan,Regina,50.44521,-104.6189,S1J 3C5,Male,Bachelor,Suburban,59130.0,Married,Nova,2016-11-16,,33279.77,Standard,True,Eric Serpa
724781,Lyndsay,Cortright,Lyndsay Cortright,Canada,Alberta,Banff,51.178398,-115.5708,T4V 1D4,Female,Bachelor,Suburban,33190.0,Divorced,Nova,2016-02-19,,33473.35,Standard,True,Lyndsay Cortright
965751,Tanesha,Pyer,Tanesha Pyer,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 6J7,Female,Bachelor,Suburban,33190.0,Divorced,Nova,2021-01-03,,33473.35,Standard,True,Tanesha Pyer
368981,Von,Mangle,Von Mangle,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,Male,High School or Below,Suburban,27500.0,Divorced,Nova,2017-01-14,,33718.84,Standard,True,Von Mangle
562234,Derrick,Ondrusek,Derrick Ondrusek,Canada,Ontario,Toronto,43.653225,-79.383186,P1L 8X8,Male,Bachelor,Suburban,59744.0,Married,Nova,2019-10-11,,33873.18,Standard,True,Derrick Ondrusek
574492,Dillon,Diserens,Dillon Diserens,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,Female,College,Rural,0.0,Divorced,Nova,2021-05-24,,34039.06,Standard,True,Dillon Diserens
998776,Refugio,Hensle,Refugio Hensle,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,Female,College,Urban,0.0,Divorced,Nova,2020-11-16,,34039.06,Standard,True,Refugio Hensle
139087,Chester,Kavin,Chester Kavin,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,Female,Bachelor,Suburban,20090.0,Married,Nova,2017-12-15,,34611.38,Standard,True,Chester Kavin
187876,Inge,Freno,Inge Freno,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 6J7,Male,Bachelor,Rural,20090.0,Married,Nova,2021-08-27,2019-04-27,34611.38,Standard,True,Inge Freno
218538,Cherly,Damis,Cherly Damis,Canada,Alberta,Edmonton,53.544388,-113.49093,T3G 6Y6,Male,Bachelor,Urban,20090.0,Married,Nova,2020-07-02,,34611.38,Standard,True,Cherly Damis
822122,Catheryn,Mcclair,Catheryn Mcclair,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,Male,College,Suburban,0.0,Married,Nova,2020-01-17,,35013.54,Standard,True,Catheryn Mcclair
639419,Chris,Amodei,Chris Amodei,Canada,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,Male,Bachelor,Suburban,84811.0,Single,Nova,2019-11-21,,35062.65,Standard,True,Chris Amodei
196096,Sharolyn,Cioffi,Sharolyn Cioffi,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,Female,Bachelor,Urban,56343.0,Divorced,Nova,2021-01-02,2021-03-28,35203.57,Standard,True,Sharolyn Cioffi
218278,Kelly,Pedder,Kelly Pedder,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,Female,Bachelor,Urban,23031.0,Married,Nova,2021-02-12,,35227.3,2021 Promotion,True,Kelly Pedder
300023,Deon,Mathson,Deon Mathson,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,Female,Bachelor,Suburban,23031.0,Married,Nova,2016-02-11,,35227.3,Standard,True,Deon Mathson
795446,Sharyn,Vecchio,Sharyn Vecchio,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,Male,Bachelor,Urban,96853.0,Divorced,Nova,2019-02-14,,35444.31,Standard,True,Sharyn Vecchio
703804,Willena,Reishus,Willena Reishus,Canada,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,Male,College,Suburban,0.0,Married,Nova,2015-06-10,,35692.17,Standard,True,Willena Reishus
671764,Pamila,Tilman,Pamila Tilman,Canada,Alberta,Edmonton,53.544388,-113.49093,T3G 6Y6,Male,Doctor,Urban,17588.0,Single,Nova,2021-03-16,2021-11-16,35850.6,2021 Promotion,True,Pamila Tilman
937512,Chanel,Morales,Chanel Morales,Canada,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,Male,High School or Below,Suburban,26376.0,Divorced,Nova,2020-01-23,,35862.99,Standard,True,Chanel Morales
348681,Charmain,Carriger,Charmain Carriger,Canada,British Columbia,Kelowna,49.887951,-119.49601,V09 2E9,Female,College,Rural,0.0,Single,Nova,2018-08-30,,35944.71,Standard,False,Charmain Carriger
328602,Delmar,Everleth,Delmar Everleth,Canada,Ontario,Toronto,43.653225,-79.383186,P5S 6R4,Female,Bachelor,Rural,22220.0,Single,Nova,2016-09-19,2017-05-19,36229.41,Standard,True,Delmar Everleth
882590,Johnathon,Riffel,Johnathon Riffel,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,Female,Bachelor,Rural,22220.0,Single,Nova,2016-11-17,,36229.41,Standard,True,Johnathon Riffel
967819,Raphael,Steudeman,Raphael Steudeman,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,Male,High School or Below,Urban,18047.0,Married,Nova,2015-05-26,,36293.15,Standard,True,Raphael Steudeman
950980,Carrie,Hossack,Carrie Hossack,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,Female,Bachelor,Suburban,89771.0,Married,Nova,2021-02-19,,36516.05,2021 Promotion,True,Carrie Hossack
243272,Opal,Riveras,Opal Riveras,Canada,Ontario,Sudbury,46.522099,-80.953033,M5V 1G5,Female,Bachelor,Rural,70908.0,Divorced,Nova,2018-01-21,2019-01-20,36632.53,Standard,True,Opal Riveras
232533,Tandra,Mastenbrook,Tandra Mastenbrook,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,Female,College,Rural,0.0,Married,Nova,2021-08-10,,36695.91,Standard,True,Tandra Mastenbrook
433857,Kali,Berbereia,Kali Berbereia,Canada,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,Male,Bachelor,Urban,24804.0,Married,Nova,2021-03-20,,36707.43,2021 Promotion,True,Kali Berbereia
231080,Lucrecia,Mixer,Lucrecia Mixer,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 4R4,Male,Bachelor,Suburban,66216.0,Single,Nova,2019-09-04,2020-05-04,36860.73,Standard,True,Lucrecia Mixer
288384,Hien,Mayeshiba,Hien Mayeshiba,Canada,Ontario,Toronto,43.653225,-79.383186,P1W 1K4,Female,College,Rural,0.0,Single,Nova,2018-04-15,,36897.8,Standard,True,Hien Mayeshiba
294289,Betsy,Figurelli,Betsy Figurelli,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,Male,College,Rural,0.0,Single,Nova,2015-11-29,,36897.8,Standard,True,Betsy Figurelli
850821,Zoe,Brar,Zoe Brar,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,Female,Bachelor,Suburban,75425.0,Divorced,Nova,2020-10-01,,36946.06,Standard,True,Zoe Brar
644017,Karissa,Nordlie,Karissa Nordlie,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,Male,Bachelor,Suburban,61552.0,Married,Nova,2015-05-22,,37111.66,Standard,True,Karissa Nordlie
440595,Terrie,Lichter,Terrie Lichter,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,Female,Bachelor,Urban,53602.0,Married,Nova,2016-11-11,,37243.63,Standard,True,Terrie Lichter
955463,Abdul,Stephenson,Abdul Stephenson,Canada,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,Male,Bachelor,Urban,53602.0,Married,Nova,2016-10-11,,37243.63,Standard,True,Abdul Stephenson
865855,Marquerite,Vandivier,Marquerite Vandivier,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,Male,Bachelor,Urban,45277.0,Married,Nova,2017-10-30,,38320.82,Standard,True,Marquerite Vandivier
476273,Azucena,Roberrtson,Azucena Roberrtson,Canada,Alberta,Peace River,56.23418,-117.28938,T9O 2W2,Female,Bachelor,Urban,27398.0,Married,Nova,2021-11-15,,38445.86,Standard,True,Azucena Roberrtson
136121,Claudine,Vanek,Claudine Vanek,Canada,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,Male,Bachelor,Suburban,41104.0,Married,Nova,2018-10-09,,38545.71,Standard,True,Claudine Vanek
424812,Lavon,Burgen,Lavon Burgen,Canada,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,Female,Bachelor,Rural,99875.0,Divorced,Nova,2018-01-21,,39365.3,Standard,True,Lavon Burgen
539505,Mirna,Hoblit,Mirna Hoblit,Canada,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,Female,College,Rural,0.0,Single,Nova,2021-10-27,2019-06-27,39400.19,Standard,True,Mirna Hoblit
417240,Tiera,Landoni,Tiera Landoni,Canada,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,Female,High School or Below,Suburban,16645.0,Married,Nova,2016-02-04,,39769.56,Standard,True,Tiera Landoni
210291,Ranae,Dunphe,Ranae Dunphe,Canada,Ontario,Ottawa,45.421532,-75.697189,K1G 4Z0,Male,Bachelor,Rural,98710.0,Married,Nova,2020-11-02,,40132.01,Standard,True,Ranae Dunphe
148810,Delbert,Larew,Delbert Larew,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,Male,Bachelor,Rural,48587.0,Married,Nova,2015-06-23,,40224.01,Standard,True,Delbert Larew
941852,Tera,Dursteler,Tera Dursteler,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,Male,Bachelor,Suburban,77143.0,Married,Nova,2019-08-11,,40235.97,Standard,True,Tera Dursteler
188071,Daina,Rheaume,Daina Rheaume,Canada,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,Male,College,Urban,0.0,Single,Nova,2016-07-24,,40440.76,Standard,True,Daina Rheaume
115852,Shanae,Altomari,Shanae Altomari,Canada,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,Female,Bachelor,Urban,37455.0,Married,Nova,2020-04-19,,40688.53,Standard,True,Shanae Altomari
467848,Sheldon,Laurole,Sheldon Laurole,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3J 9S2,Male,Bachelor,Urban,30845.0,Married,Nova,2015-08-27,,41103.24,Standard,True,Sheldon Laurole
711605,Alec,Fanelle,Alec Fanelle,Canada,Saskatchewan,Regina,50.44521,-104.6189,S1J 3C5,Female,Bachelor,Urban,30845.0,Married,Nova,2021-06-20,,41103.24,Standard,True,Alec Fanelle
866983,Eliz,Gregus,Eliz Gregus,Canada,Ontario,Toronto,43.653225,-79.383186,P1W 1K4,Female,Bachelor,Suburban,37748.0,Married,Nova,2015-11-11,,41491.74,Standard,True,Eliz Gregus
776466,Veda,Kolle,Veda Kolle,Canada,Quebec,Montreal,45.50169,-73.567253,H3T 8L4,Female,Bachelor,Urban,46587.0,Divorced,Nova,2021-07-16,,41787.9,Standard,True,Veda Kolle
989837,Jeanene,Shellgren,Jeanene Shellgren,Canada,Saskatchewan,Regina,50.44521,-104.6189,S6J 3G0,Female,Bachelor,Suburban,46587.0,Divorced,Nova,2021-11-23,,41787.9,Standard,True,Jeanene Shellgren
700474,Tracee,Vorwald,Tracee Vorwald,Canada,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,Male,Bachelor,Suburban,28311.0,Married,Nova,2021-05-18,,41855.17,Standard,True,Tracee Vorwald
515790,Lani,Marchman,Lani Marchman,Canada,New Brunswick,Moncton,46.087818,-64.778229,E1A 2A7,Female,Bachelor,Rural,82554.0,Married,Nova,2018-09-13,2019-09-14,42389.01,Standard,True,Lani Marchman
295355,Ashleigh,Nipple,Ashleigh Nipple,Canada,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,Female,Bachelor,Rural,64937.0,Single,Nova,2016-05-31,,42937.35,Standard,True,Ashleigh Nipple
462174,Marlyn,Hon,Marlyn Hon,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,Male,Bachelor,Rural,59349.0,Married,Nova,2019-06-30,,43026.52,Standard,True,Marlyn Hon
198499,Terrie,Celedon,Terrie Celedon,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,Male,Bachelor,Rural,32948.0,Single,Nova,2015-06-11,,44468.02,Standard,True,Terrie Celedon
671803,Dennis,Bedre,Dennis Bedre,Canada,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,Male,Bachelor,Urban,32948.0,Single,Nova,2018-09-03,,44468.02,Standard,False,Dennis Bedre
271675,Vernon,Mccoyle,Vernon Mccoyle,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,Male,Bachelor,Urban,61675.0,Married,Nova,2020-06-27,,44856.11,Standard,True,Vernon Mccoyle
767006,Beau,Crapps,Beau Crapps,Canada,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,Male,Bachelor,Suburban,31264.0,Divorced,Nova,2019-04-29,,45708.65,Standard,True,Beau Crapps
353455,Tamela,Nev,Tamela Nev,Canada,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,Male,Bachelor,Suburban,22022.0,Single,Nova,2017-04-19,,46611.87,Standard,True,Tamela Nev
366687,Rochell,Meigs,Rochell Meigs,Canada,British Columbia,Kelowna,49.887951,-119.49601,V09 2E9,Female,Bachelor,Suburban,22022.0,Single,Nova,2021-07-12,,46611.87,Standard,False,Rochell Meigs
191065,Hang,Jamili,Hang Jamili,Canada,Ontario,Toronto,43.653225,-79.383186,P5S 6R4,Male,Bachelor,Suburban,64403.0,Single,Nova,2019-12-29,,46770.95,Standard,True,Hang Jamili
257194,Karmen,Syrrakos,Karmen Syrrakos,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,Female,Bachelor,Suburban,64403.0,Single,Nova,2021-10-18,2019-06-18,46770.95,Standard,True,Karmen Syrrakos
540548,Jong,Henneman,Jong Henneman,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,Female,Bachelor,Rural,83006.0,Married,Nova,2019-12-27,,46805.22,Standard,True,Jong Henneman
526094,Stacey,Cosen,Stacey Cosen,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,Male,Bachelor,Suburban,39891.0,Married,Nova,2019-09-09,,47155.63,Standard,True,Stacey Cosen
100301,Ian,Hassenfritz,Ian Hassenfritz,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,Male,Bachelor,Urban,52499.0,Divorced,Nova,2016-09-17,,48356.96,Standard,True,Ian Hassenfritz
943393,Terry,Beiser,Terry Beiser,Canada,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,Female,Bachelor,Suburban,52499.0,Divorced,Nova,2017-07-03,2018-03-03,48356.96,Standard,True,Terry Beiser
737027,Brittaney,Debiase,Brittaney Debiase,Canada,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,Female,Bachelor,Suburban,63035.0,Married,Nova,2015-04-03,,49221.43,Standard,True,Brittaney Debiase
430398,Jaimee,Mooe,Jaimee Mooe,Canada,Newfoundland,St. John's,47.561508,-52.712578,A1C 6H9,Male,Bachelor,Urban,85058.0,Married,Nova,2021-03-08,,49423.8,2021 Promotion,True,Jaimee Mooe
877603,Rosamond,Hardway,Rosamond Hardway,Canada,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,Female,Bachelor,Rural,85058.0,Married,Nova,2018-06-19,,49423.8,Standard,True,Rosamond Hardway
642031,Somer,Pawlowski,Somer Pawlowski,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,Female,Bachelor,Urban,72794.0,Single,Nova,2021-11-05,,51337.91,Standard,True,Somer Pawlowski
106936,Sarah,Spraque,Sarah Spraque,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,Female,Bachelor,Rural,48367.0,Married,Nova,2015-11-06,,57520.5,Standard,True,Sarah Spraque
173446,Adriene,Dungee,Adriene Dungee,Canada,New Brunswick,Moncton,46.087818,-64.778229,E1A 2A7,Female,Doctor,Urban,29295.0,Married,Nova,2020-04-01,,58207.13,Standard,True,Adriene Dungee
865429,Spencer,Boe,Spencer Boe,Canada,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,Male,Doctor,Suburban,29295.0,Married,Nova,2016-10-03,,58207.13,Standard,True,Spencer Boe
618524,Jen,Titsworth,Jen Titsworth,Canada,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,Male,Bachelor,Urban,24964.0,Married,Nova,2016-11-22,,58753.88,Standard,True,Jen Titsworth
163405,Louvenia,Henifin,Louvenia Henifin,Canada,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,Male,College,Suburban,0.0,Married,Nova,2021-09-23,,60556.19,Standard,True,Louvenia Henifin
912633,Aleisha,Andrino,Aleisha Andrino,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,Female,College,Rural,0.0,Married,Nova,2021-02-11,,60556.19,2021 Promotion,True,Aleisha Andrino
424337,Andrew,Hunnings,Andrew Hunnings,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3J 9S2,Female,College,Urban,0.0,Married,Nova,2020-08-06,,64618.76,Standard,True,Andrew Hunnings
612144,Vernita,Cruff,Vernita Cruff,Canada,Saskatchewan,Regina,50.44521,-104.6189,S1J 3C5,Male,College,Suburban,0.0,Married,Nova,2016-04-12,,64618.76,Standard,True,Vernita Cruff
495253,Petra,Rieu,Petra Rieu,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,Male,Bachelor,Rural,33481.0,Single,Nova,2018-04-08,,66025.75,Standard,True,Petra Rieu
844145,Tabitha,Simonds,Tabitha Simonds,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,Female,College,Urban,0.0,Single,Nova,2018-09-09,2019-04-07,74228.52,Standard,True,Tabitha Simonds
365346,Tandra,Gladu,Tandra Gladu,Canada,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,Female,College,Rural,0.0,Single,Star,2018-05-09,,1898.01,Standard,True,Tandra Gladu
975531,Jason,Wittstruck,Jason Wittstruck,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R6Y 4T5,Male,College,Rural,0.0,Single,Star,2021-11-03,,1898.01,Standard,True,Jason Wittstruck
345518,Sid,Debrock,Sid Debrock,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,Male,College,Suburban,0.0,Single,Star,2019-01-22,,1898.68,Standard,True,Sid Debrock
717100,Kiley,Haggett,Kiley Haggett,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,Female,College,Urban,0.0,Single,Star,2016-03-14,2021-10-19,1898.68,Standard,True,Kiley Haggett
174666,Arnulfo,Marcinka,Arnulfo Marcinka,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,Male,College,Suburban,0.0,Single,Star,2021-10-19,,1904.0,Standard,True,Arnulfo Marcinka
990512,Magda,Sopher,Magda Sopher,Canada,Ontario,Toronto,43.653225,-79.383186,P1W 1K4,Male,College,Suburban,0.0,Single,Star,2018-10-21,,1904.0,Standard,True,Magda Sopher
678284,Shemika,Draheim,Shemika Draheim,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3C 2M8,Female,College,Rural,0.0,Single,Star,2021-06-01,,1918.12,Standard,True,Shemika Draheim
702482,Earleen,Flournay,Earleen Flournay,Canada,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,Female,College,Urban,0.0,Single,Star,2021-05-28,,1918.12,Standard,True,Earleen Flournay
526508,Devona,Joshua,Devona Joshua,Canada,New Brunswick,Moncton,46.087818,-64.778229,E1A 2A7,Male,College,Urban,0.0,Single,Star,2018-12-24,,1940.98,Standard,True,Devona Joshua
932748,Alina,Hack,Alina Hack,Canada,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,Male,College,Rural,0.0,Single,Star,2020-09-08,2021-05-08,1940.98,Standard,True,Alina Hack
488346,Ruby,Mcgrory,Ruby Mcgrory,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 4R4,Female,College,Urban,0.0,Single,Star,2021-12-15,,1994.77,Standard,True,Ruby Mcgrory
748019,Nakia,Hornbuckle,Nakia Hornbuckle,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R3R 3T4,Male,College,Urban,0.0,Single,Star,2016-03-28,,1994.77,Standard,True,Nakia Hornbuckle
142290,Annemarie,Evertsen,Annemarie Evertsen,Canada,Alberta,Edmonton,53.544388,-113.49093,T9G 1W3,Male,College,Suburban,0.0,Divorced,Star,2021-03-12,,2004.35,2021 Promotion,True,Annemarie Evertsen
153884,Milford,Krupa,Milford Krupa,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3C 2M8,Male,College,Rural,0.0,Divorced,Star,2018-06-23,,2004.35,Standard,True,Milford Krupa
260714,Shauna,Lanteigne,Shauna Lanteigne,Canada,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,Male,College,Suburban,0.0,Divorced,Star,2017-10-27,,2004.35,Standard,True,Shauna Lanteigne
273243,Winter,Garret,Winter Garret,Canada,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,Male,College,Suburban,0.0,Divorced,Star,2021-06-02,,2004.35,Standard,True,Winter Garret
399379,Hyo,Cacciotti,Hyo Cacciotti,Canada,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,Male,College,Suburban,0.0,Divorced,Star,2015-11-09,,2004.35,Standard,True,Hyo Cacciotti
401956,Carlton,Polidore,Carlton Polidore,Canada,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,Female,College,Urban,0.0,Divorced,Star,2019-09-04,2021-07-02,2004.35,Standard,True,Carlton Polidore
424837,Cory,Vuturo,Cory Vuturo,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,Male,College,Rural,0.0,Divorced,Star,2018-04-19,,2004.35,Standard,True,Cory Vuturo
573897,Lawanna,Bechman,Lawanna Bechman,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,Male,College,Suburban,0.0,Divorced,Star,2017-12-13,,2004.35,Standard,True,Lawanna Bechman
574302,Wynell,Boie,Wynell Boie,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,Male,College,Suburban,0.0,Divorced,Star,2020-11-01,,2004.35,Standard,True,Wynell Boie
637721,Lucienne,Rygiewicz,Lucienne Rygiewicz,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,Female,College,Urban,0.0,Divorced,Star,2020-05-04,,2004.35,Standard,True,Lucienne Rygiewicz
880033,Kandace,Gionfriddo,Kandace Gionfriddo,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,Male,College,Urban,0.0,Divorced,Star,2016-04-05,,2004.35,Standard,True,Kandace Gionfriddo
924787,Junie,Arnio,Junie Arnio,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,Male,College,Rural,0.0,Divorced,Star,2019-03-21,2021-12-20,2004.35,Standard,True,Junie Arnio
370443,Kecia,Korando,Kecia Korando,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,Female,College,Urban,0.0,Single,Star,2017-08-24,2021-09-27,2009.77,Standard,True,Kecia Korando
470022,Arnette,Tullison,Arnette Tullison,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,Male,College,Suburban,0.0,Single,Star,2017-07-25,,2009.77,Standard,True,Arnette Tullison
352170,Travis,Esquirel,Travis Esquirel,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,Female,College,Suburban,0.0,Single,Star,2019-10-18,,2030.78,Standard,True,Travis Esquirel
694915,Shawn,Squibb,Shawn Squibb,Canada,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,Male,College,Urban,0.0,Single,Star,2021-05-24,,2030.78,Standard,True,Shawn Squibb
127663,Sebastian,Basinger,Sebastian Basinger,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,Female,College,Urban,0.0,Single,Star,2015-10-23,,2034.99,Standard,True,Sebastian Basinger
987921,Mathilda,Nonaka,Mathilda Nonaka,Canada,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,Male,College,Urban,0.0,Single,Star,2016-12-19,,2034.99,Standard,True,Mathilda Nonaka
